index, comments
962,Pak Pabowo bener2 merangkul semua golongan. termasuk agama minoritas. #PrabowoPresident2024
963,"PAK ELEKTABILITAS BAPAK ITU TERTINGGI PAK, JANGAN SAMPAI JATUH KARENA SALAH MILIH WAKIL, TOLONG JANGAN SAMA GIBRAN PAK!"
964,ilang suara kalo wapres ny gibran pak komandan😢
965,"Saran saya dua ini Pak Bu Khofifah atau Pak Erick. Analisa saya jika mengusung Bu Khofifah, generasi perempuan akan terwakili. Apalagi jumlah pemilih wanita itu lebih banyak. Lalu juga akan menggaet kalangan NU Jatim dan sekitarnya. Untuk Pak Erick, analisis saya beliau ini sangat berkompeten dan punya koneksi Nasional dan Internasional, bahkan Pak Erick punya akses langsung juga dengan Presiden Fifa artinya, jika Pak Erick sebagai wakil presiden kelak bisa membawa nama Indonesia ke kancah Internasional lebih hebat lagi."
966,Maaf cma saran aja klo bsa wapresnya RK inshaallh suaranya bnyk🙏🙏
967,Maaf pak 2x klwrg besar saya pilih bpk tp kali ini kami sklwrg g milih lg krn cawapres ny mas gibran. Tidak pilih Pak ganjar jg.
968,Pak whthappend on going bapak jangan pernah berubah ya pak🙏🏻barakallah
969,Pak jgn blunder lagi Kirain mau bareng pak @erickthohir  malah milih @gibran_rakabuming jadi bikin malas ahh pilih Bpk @prabowo ..😴😏
970,❤️❤️❤️
971,Pak prabowo maaf klo bsa jgn slh pilih wapresnya..supya tdak hlang suaranya nya..hrs d pikir matang2..
972,Skip gibran pakkk
973,Mahasiswa kristen ini mudah2an emang Mahasiswa yg pintar  yg tidak mendukung orang yg 2 x bekerjasama dgn ormas terlarang ..
974,"Pak plis jangang gibran ,,yang lain aja pak ,,kalau bisa sama yusril pa ."
975,"Bapak Haji @prabowo  jgn salah memilih wapres pak,Saya kasih saran mendingan wapres Nya bapak @erickthohir  aja Sya Yakin Banyak memilih Bapak❤️❤️❤️❤️dan pasti menang"
976,Pak cawapresnya gibran gw gak coblos. Ogah
977,"Pak ayolah pak 😢 rencana saya awal all in buat bapak, kenapa jadi begini 🥲🥲"
978,"@prabowo pilih prof yusril, erick thohir atau RK. Jangan ambil mas gibran, dia masih belum matang pak. 🙏🙏🙏🙏"
979,"Capek bgt sama bapak satu ini, selalu ada aja kecerobohan dalam strategi politiknya, gmn gak kalah terus. Dah lah pak, nyerah saya sama bapak."
980,Itu strategi emang sengaja di masukan cawapres hanya untuk menjatuhkanmu loh pak. Knp bapak milih gibran. Saya sudah 2periode kmarin setia sama bapak dan ingin bapak bsok mnjadi presiden 2024. Tp kali ini saya bimbingan pak karna mengetahui wakilnya😢
981,"Pak @prabowo percaya pada suara hatimu dan dengarkan suara pendukungmu. Hampir 90% menolak bacawapres Gibran. Saya yakin bapak adl orang yg teguh dan tegas, tetapkanlah kemenanga kita dengan memilih bacawapres yg bisa membantu bapak memenangkan. @ridwankamil dan @erickthohir saya yakin adl org yg tepat."
982,Jangan Gibran ya pak praboeo
983,Pak @prabowo maaf tapi skrng anda blunder lagi ...
984,Plis pak ahok atau ridwan kamil cocok
985,pak pokoke jangan sama gibran. jangan juga Erik Tohir karena masih ada tugas di PSSI. pilih wakil yg setara dengan pak Mahfud
986,"Pak di ralat lgi jng cawapres nya gibran, tolong bpk g bakal menang"
987,@simon_astina mohon maaf pak. Saya puter balik ajalah. Salah tujuan ternyata
988,Prabowo - Ridwan kamil 🙌🙌
989,Prabowo-Yusril pleaseeeee
990,Pak tolong🙏🙏 jng mas gibran cawapres nya
